Adress,Radius,Budget,Tabu List's Max Size
"lane reversed at (6524994869, 1457971676, 0)",2017,4154,301.3200000000001,2788.7201504707336
"lane added at (1559394704, 1559451123, 0)",2017,4154,294.63499999999993,2842.8796479701996
"lane reversed at (7569883612, 7569883598, 0)",2017,4154,290.53400000000005,2895.6608164310455
"lane removed at (1381939288, 1381939292, 0)",2017,4154,301.65099999999995,2951.9270989894867
"lane added at (5939143831, 442137306, 0)",2017,4154,297.2960000000001,3004.4718401432037
"lane added at (90200036, 1559405772, 0)",2017,4154,306.25199999999995,3060.254456281662
"lane reversed at (1171175084, 1171175081, 0)",2017,4154,301.2230000000001,3116.34236907959
"lane removed at (1640685508, 419484846, 0)",2017,4154,289.33000000000004,3172.597254037857
"lane added at (1120498243, 1120498178, 0)",2017,4154,296.07700000000006,3227.6582791805267
"lane added at (1559238482, 1448393836, 0)",2017,4154,298.48800000000006,3279.969155550003
"lane reversed at (1376112355, 1376112325, 0)",2017,4154,296.2089999999999,3332.750720500946
"lane removed at (442646155, 442646158, 0)",2017,4154,304.76599999999996,3387.4276897907257
"lane reversed at (1446977472, 2550349555, 0)",2017,4154,302.37800000000004,3441.5168931484222
"lane removed at (1448453887, 1559219875, 0)",2017,4154,305.135,3496.5162167549133
"lane added at (412469723, 1381939312, 0)",2017,4154,292.56000000000006,3552.2100822925568
"lane removed at (1559405755, 1559372049, 0)",2017,4154,298.97900000000004,3606.8748803138733
"lane added at (2292502747, 2292521580, 0)",2017,4154,295.105,3660.7616004943848
"lane added at (1336181607, 1425790455, 0)",2017,4154,293.251,3715.1239273548126
"lane reversed at (2296911610, 7774320103, 0)",2017,4154,301.50100000000015,3770.2604224681854
"lane added at (960018349, 1454993690, 0)",2017,4154,294.2439999999999,3824.8210022449493
"lane reversed at (1446780887, 1559220065, 0)",2017,4154,300.33699999999993,3881.4258093833923
"lane added at (4160021377, 4160021374, 0)",2017,4154,291.43899999999996,3937.0789341926575
"lane removed at (1427147594, 1153417561, 0)",2017,4154,306.008,3991.7270047664642
"lane reversed at (1446977442, 1446977426, 0)",2017,4154,302.724,4047.3773560523987
"lane removed at (2298986254, 2298986262, 0)",2017,4154,288.43500000000006,4103.113066196442
"lane added at (6326153030, 553411746, 0)",2017,4154,289.26200000000017,4158.642202377319
"lane reversed at (1559219963, 1447428217, 0)",2017,4154,282.7260000000001,4215.216433048248
"lane removed at (2051151969, 2051151962, 0)",2017,4154,298.0349999999999,4271.173093795776
"lane reversed at (1762736473, 1762736474, 0)",2017,4154,300.25700000000006,4324.567065000534
"lane removed at (1447428221, 1559219971, 0)",2017,4154,295.605,4379.603362321854
"lane reversed at (1427147583, 926014583, 0)",2017,4154,305.63499999999993,4433.598307132721
"lane removed at (90199946, 447351081, 0)",2017,4154,285.85800000000006,4486.402924537659
"lane removed at (541838077, 8841353743, 0)",2017,4154,293.83299999999986,4542.292289972305
"lane reversed at (1741003709, 1741003711, 0)",2017,4154,290.08400000000006,4597.996345043182
"lane added at (4843821515, 7571747348, 0)",2017,4154,297.582,4653.233290433884
"lane reversed at (553471273, 553471028, 0)",2017,4154,299.2809999999998,4708.1690356731415
"lane removed at (1454993628, 1454993618, 0)",2017,4154,301.2660000000001,4762.794826745987
"lane added at (553411195, 553411646, 0)",2017,4154,290.931,4818.739513158798
"lane reversed at (1433190388, 1445841209, 0)",2017,4154,302.30300000000005,4874.689519166946
"lane reversed at (876374701, 1254208574, 0)",2017,4154,298.34599999999995,4983.4607536792755
"lane reversed at (1448393833, 1559220001, 0)",2017,4154,293.2169999999999,5038.060642957687
"lane reversed at (1336186448, 864000673, 0)",2017,4154,280.9890000000001,5145.373175859451
"lane reversed at (541838338, 542607339, 0)",2017,4154,306.5130000000001,5200.919840097427
"lane added at (1741003724, 1029553049, 0)",2017,4154,303.4220000000001,5256.862998247147
"lane reversed at (972596317, 419485103, 0)",2017,4154,278.0790000000001,5311.880939006805
"lane added at (4160021383, 4160021385, 0)",2017,4154,305.2200000000001,5367.136998414993
"lane added at (2305034299, 1422946501, 0)",2017,4154,299.581,5423.543929338455
"lane reversed at (1531132023, 2264700179, 0)",2017,4154,307.48000000000013,5478.553089380264
"lane added at (10613187898, 542729451, 0)",2017,4154,302.1810000000001,5533.238107919693
"lane reversed at (2298986263, 2298986257, 0)",2017,4154,309.8279999999999,5587.855092763901
"lane removed at (1877678151, 2305034308, 0)",2017,4154,304.75299999999993,5643.921425104141
"lane removed at (1547149713, 874900181, 0)",2017,4154,299.951,5699.325632095337
"lane reversed at (1454608416, 1454608424, 0)",2017,4154,305.29600000000005,5755.584050893784
"lane reversed at (1446780887, 1559394706, 0)",2017,4154,298.454,5812.447719097137
"lane removed at (1376112291, 1547149605, 0)",2017,4154,304.455,5866.443881511688
"lane removed at (1454993717, 1376112349, 0)",2017,4154,302.16500000000013,5923.566656589508
"lane added at (442141731, 442141804, 0)",2017,4154,293.358,5977.977431535721
"lane added at (1454993653, 1455124357, 0)",2017,4154,303.1189999999999,6032.877441644669
"lane reversed at (9012674349, 412095822, 0)",2017,4154,296.9260000000001,6090.4449026584625
"lane added at (903703203, 412095862, 0)",2017,4154,292.106,6145.624813079834
"lane reversed at (1547149589, 1547149741, 0)",2017,4154,293.71200000000005,6200.3526175022125
"lane removed at (541838389, 541838306, 0)",2017,4154,300.50699999999995,6256.913765192032
"lane removed at (1559220032, 1559219877, 0)",2017,4154,303.90999999999997,6313.09308719635
"lane removed at (876374856, 1438403609, 0)",2017,4154,298.4109999999999,6368.031661748886
"lane removed at (1741003967, 1741003965, 0)",2017,4154,279.80499999999995,6423.285529136658
"lane added at (553324158, 1814449699, 0)",2017,4154,303.40899999999993,6480.005501270294
"lane added at (876374888, 876374652, 0)",2017,4154,293.763,6537.55291390419
"lane reversed at (553470503, 1559394756, 0)",2017,4154,297.65000000000003,6592.934477567673
"lane added at (553470538, 553470491, 0)",2017,4154,307.55099999999993,6648.389024019241
"lane reversed at (903703195, 869444132, 0)",2017,4154,298.32999999999987,6702.110915899277
"lane added at (2051151830, 2051151884, 0)",2017,4154,300.48099999999994,6760.057993650436
"lane added at (419484981, 3198776641, 0)",2017,4154,305.67400000000004,6816.261940717697
"lane removed at (7564308652, 1461590821, 0)",2017,4154,306.2010000000001,6873.488481044769
"lane reversed at (1641842426, 1641842382, 0)",2017,4154,285.969,6928.761610031128
"lane reversed at (2388037736, 1361348272, 0)",2017,4154,302.42299999999983,6984.103743553162
"lane reversed at (1446977413, 1014474691, 0)",2017,4154,296.121,7039.561640501022
"lane removed at (7597337926, 2143188544, 0)",2017,4154,307.894,7097.116832733154
Status,Ending Time
None,7097.6746389865875
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,80000,40
Operation,Number of Nodes,Number of Edges,Value,Time
"lane removed at (1453341802, 1376683377, 0)",2017,4154,295.07999999999987,58.34060311317444
"lane removed at (2143188535, 2143188550, 0)",2017,4154,305.16000000000014,113.46870446205139
"lane removed at (1120498219, 1120498167, 0)",2017,4154,297.5259999999999,167.87635231018066
"lane added at (442141798, 442141791, 0)",2017,4154,302.59900000000005,221.50976753234863
"lane added at (1457918879, 1457918689, 0)",2017,4154,308.143,274.51037311553955
"lane added at (874900097, 1455124355, 0)",2017,4154,300.07,328.7195830345154
"lane removed at (553411979, 553411825, 0)",2017,4154,282.11699999999996,382.0276885032654
"lane reversed at (1457918872, 1457918830, 0)",2017,4154,300.415,436.05013632774353
"lane reversed at (869444358, 2308131799, 0)",2017,4154,297.0049999999999,491.7638614177704
"lane reversed at (2298986258, 2298986257, 0)",2017,4154,299.669,546.1387870311737
"lane removed at (1029552878, 1029552890, 0)",2017,4154,298.18299999999994,600.7135455608368
"lane reversed at (7541817091, 7541817090, 0)",2017,4154,292.24099999999993,656.1088230609894
"lane added at (1972253923, 1972253909, 0)",2017,4154,286.44,711.6169729232788
"lane reversed at (2892189217, 2892189216, 0)",2017,4154,296.4580000000001,765.0433876514435
"lane added at (1741003855, 1741003829, 0)",2017,4154,290.43600000000004,818.2429769039154
"lane reversed at (1454608434, 1547149713, 0)",2017,4154,299.203,870.8678674697876
"lane removed at (7550050956, 7550050955, 0)",2017,4154,291.6000000000001,925.8964295387268
"lane added at (1433190388, 1448024644, 0)",2017,4154,291.6100000000001,978.9284174442291
"lane added at (542607339, 541838351, 0)",2017,4154,290.95599999999985,1034.5008020401
"lane reversed at (9794012618, 865711692, 0)",2017,4154,300.914,1090.5891926288605
"lane removed at (861291488, 9002646242, 0)",2017,4154,301.45,1144.2885029315948
"lane removed at (1641842391, 1641842357, 0)",2017,4154,302.175,1198.9535410404205
"lane removed at (553324531, 553411781, 0)",2017,4154,300.23499999999996,1251.9394390583038
"lane added at (869713731, 9071134853, 0)",2017,4154,304.18299999999994,1308.9902877807617
"lane reversed at (1475117411, 1424636504, 0)",2017,4154,293.23400000000015,1361.4991340637207
"lane removed at (9007396667, 1547095629, 0)",2017,4154,294.59700000000004,1415.7336020469666
"lane reversed at (1559394677, 1559394788, 0)",2017,4154,296.53399999999993,1470.935709953308
"lane reversed at (1425790462, 7575438234, 0)",2017,4154,298.15199999999993,1527.4418065547943
"lane removed at (903703195, 869444132, 0)",2017,4154,301.47599999999994,1581.9402525424957
"lane removed at (1547095621, 1446775085, 0)",2017,4154,291.19,1634.5809297561646
"lane removed at (1457971768, 1457971529, 0)",2017,4154,295.485,1686.3199570178986
"lane removed at (1425796996, 1124830394, 0)",2017,4154,290.9729999999999,1738.3495936393738
"lane removed at (1171100816, 3574832141, 0)",2017,4154,301.5710000000001,1847.2259483337402
"lane added at (2387680307, 2387680303, 0)",2017,4154,306.24999999999994,1903.4157209396362
"lane removed at (419484365, 1559394788, 0)",2017,4154,304.0949999999999,1958.9057641029358
"lane added at (1473388437, 1145572058, 0)",2017,4154,294.01999999999987,2014.25963306427
"lane removed at (1387647540, 1421417657, 0)",2017,4154,304.34000000000003,2069.2189061641693
"lane removed at (1547149625, 1547149630, 0)",2017,4154,291.697,2121.324369907379
"lane removed at (9038873008, 419484366, 0)",2017,4154,305.7629999999999,2174.709903240204
"lane removed at (874900002, 2051151772, 0)",2017,4154,291.80899999999997,2227.697556257248
"lane reversed at (553324534, 553411781, 0)",2017,4154,295.74700000000007,2281.549558401108
"lane reversed at (1448453956, 1559220086, 0)",2017,4154,298.51900000000006,2337.8364775180817
"lane removed at (412093004, 1029552873, 0)",2017,4154,308.033,2393.121264696121
"lane reversed at (1559405755, 1559372049, 0)",2017,4154,300.726,2448.7399611473083
"lane reversed at (1171175139, 412464696, 0)",2017,4154,296.97700000000003,2503.589703321457
"lane added at (1455124465, 1455124508, 0)",2017,4154,280.85700000000014,2556.0594124794006
"lane reversed at (1559219966, 1448393868, 0)",2017,4154,297.75100000000003,2610.465692281723
"lane reversed at (7575438296, 4543810612, 0)",2017,4154,300.50000000000006,2664.0484941005707
"lane removed at (1120498237, 1171175067, 0)",2017,4154,303.98799999999994,2718.583840370178
"lane removed at (1336186444, 9760161730, 0)",2017,4154,292.9489999999998,2772.7807388305664
"lane reversed at (1171175079, 1171175136, 0)",2017,4154,292.22099999999995,2829.1345987319946
"lane added at (1547095606, 1437604698, 0)",2017,4154,291.5999999999998,2884.699329137802
"lane reversed at (1547095637, 1547095647, 0)",2017,4154,301.6199999999999,2937.5820648670197
"lane added at (1831603410, 1831603408, 0)",2017,4154,304.062,2991.949363231659
"lane reversed at (1153375456, 7541648395, 0)",2017,4154,295.21299999999997,3047.034283399582
"lane reversed at (960018354, 874900097, 0)",2017,4154,304.829,3101.983072042465
"lane removed at (1171175141, 1171175108, 0)",2017,4154,290.7760000000001,3155.558730840683
"lane added at (1421417682, 7574381745, 0)",2017,4154,288.84099999999995,3211.2987098693848
"lane added at (1446977418, 1014446318, 0)",2017,4154,304.9679999999999,3267.2699706554413
"lane removed at (1171175201, 412464696, 0)",2017,4154,295.1510000000001,3323.1981902122498
"lane reversed at (419484365, 9038873002, 0)",2017,4154,287.33799999999997,3376.0358798503876
"lane removed at (3596396228, 7575438336, 0)",2017,4154,291.9349999999999,3433.072831630707
"lane removed at (1120498275, 1120498293, 0)",2017,4154,293.77,3488.1534280776978
"lane reversed at (1738827800, 1738827795, 0)",2017,4154,287.2640000000002,3543.212321281433
"lane added at (1428535881, 1428539446, 0)",2017,4154,286.7430000000001,3598.724796295166
"lane reversed at (1421417682, 1735673776, 0)",2017,4154,292.37199999999996,3653.369255542755
"lane removed at (869444487, 3188422090, 0)",2017,4154,298.634,3707.4296023845673
"lane removed at (8906911000, 1336181608, 0)",2017,4154,301.953,3763.507106781006
"lane reversed at (1153375474, 7541639468, 0)",2017,4154,303.20200000000006,3818.210828781128
"lane reversed at (917160847, 917160851, 0)",2017,4154,304.55800000000005,3872.63499212265
"lane removed at (1345751654, 1345751667, 0)",2017,4154,295.65799999999996,3928.180690050125
"lane added at (2671190006, 2671190008, 0)",2017,4154,300.657,3983.5001904964447
"lane reversed at (1422946510, 1438403613, 0)",2017,4154,308.8809999999999,4037.7120146751404
"lane reversed at (1376683376, 1453341802, 0)",2017,4154,296.10499999999996,4092.2872655391693
"lane added at (1457971561, 865711550, 0)",2017,4154,305.75399999999996,4146.969337463379
"lane reversed at (865711642, 865711653, 0)",2017,4154,290.395,4201.285953998566
"lane removed at (419484803, 1153375493, 0)",2017,4154,309.0349999999999,4256.412748813629
"lane added at (1374207919, 9760161730, 0)",2017,4154,297.459,4309.231796264648
"lane added at (1376112349, 1376112375, 0)",2017,4154,300.681,4360.998985290527
"lane removed at (1460125813, 1460125798, 0)",2017,4154,298.48999999999995,4416.931684017181
"lane added at (7575438204, 1387647540, 0)",2017,4154,278.55600000000004,4472.037727594376
"lane reversed at (553324327, 553324152, 0)",2017,4154,302.83299999999997,4526.02698802948
"lane removed at (10580416882, 1171175201, 0)",2017,4154,302.5430000000002,4579.819050312042
"lane removed at (1153430817, 7599167905, 0)",2017,4154,298.098,4633.402777433395
"lane reversed at (7590949154, 7590949153, 0)",2017,4154,301.15500000000003,4687.835493326187
"lane added at (1374207925, 1374207932, 0)",2017,4154,301.173,4744.456900596619
"lane added at (1446977412, 1014474695, 0)",2017,4154,306.881,4856.326167345047
"lane removed at (1554347985, 1554347859, 0)",2017,4154,293.316,4910.0894956588745
"lane reversed at (1457918844, 1528034245, 0)",2017,4154,292.84200000000004,4965.3689868450165
"lane removed at (7266364455, 9112290059, 0)",2017,4154,304.456,5022.006268978119
"lane removed at (8784960102, 8784960104, 0)",2017,4154,301.01300000000003,5077.342247247696
"lane reversed at (1762736502, 1762736486, 0)",2017,4154,303.1180000000001,5132.760217666626
"lane removed at (1528034271, 7571408536, 0)",2017,4154,299.9570000000001,5189.324418067932
